YEAR;MONTH;DAY;HOUR;TH;RAIN;RADIATION;WIND;RH
2017;4;23;1;12.5;0;0;6;61
2017;4;23;2;12.9;0;0;14;56
2017;4;23;3;12.3;0;0;16;58
2017;4;23;4;12.1;0;1;15;59
2017;4;23;5;12.4;0;30;18;59
2017;4;23;6;13.7;0;101;17;55
2017;4;23;7;15;0;170;19;49
2017;4;23;8;16.8;0;228;19;44
2017;4;23;9;17.9;0;276;18;40
2017;4;23;10;19.5;0;306;18;38
2017;4;23;11;20.5;0;319;15;36
2017;4;23;12;21.2;0;315;15;34
2017;4;23;13;21.6;0;288;12;31
2017;4;23;14;21.6;0;243;13;31
2017;4;23;15;21.6;0;184;10;31
2017;4;23;16;21;0;119;11;30
2017;4;23;17;19;0;45;10;35
2017;4;23;18;17.8;0;2;7;36
2017;4;23;19;16.5;0;0;7;37
2017;4;23;20;15;0;0;2;39
2017;4;23;21;13.8;0;0;3;42
2017;4;23;22;11.1;0;0;1;55
2017;4;23;23;9.9;0;0;2;74
2017;4;24;0;10.6;0;0;2;84
2017;4;24;1;9.5;0;0;2;88
2017;4;24;2;8.6;0;0;1;88
2017;4;24;3;7.4;0;0;1;88
2017;4;24;4;6.7;0;1;1;90
2017;4;24;5;10.3;0;31;0;86
2017;4;24;6;12.5;0;95;3;61
2017;4;24;7;15.3;0;150;3;58
2017;4;24;8;16.8;0;198;3;59
2017;4;24;9;19.2;0;256;4;57
2017;4;24;10;20.1;0;243;6;55
2017;4;24;11;20.8;0;290;8;52
2017;4;24;12;19.5;0;228;9;57
2017;4;24;13;19.7;0;210;9;59
2017;4;24;14;20.8;0;237;9;54
2017;4;24;15;20.7;0;182;7;57
2017;4;24;16;19.1;0;122;9;58
2017;4;24;17;16.7;0;44;8;66
2017;4;24;18;14.7;0;2;5;73
2017;4;24;19;13.6;0;0;3;80
2017;4;24;20;11.1;0;0;1;87
2017;4;24;21;10;0;0;0;89
2017;4;24;22;9.4;0;0;0;91
2017;4;24;23;9.4;0;0;1;91
2017;4;25;0;9;0;0;2;91
2017;4;25;1;8;0;0;0;92
2017;4;25;2;7.4;0;0;1;92
2017;4;25;3;8.2;0;0;1;93
2017;4;25;4;8.3;0;1;2;93
2017;4;25;5;10.4;0;29;1;91
2017;4;25;6;13.8;0;92;4;77
2017;4;25;7;16.4;0;162;5;68
2017;4;25;8;17.3;0;207;9;61
2017;4;25;9;18.9;0;208;7;58
2017;4;25;10;20.1;0;269;7;50
2017;4;25;11;19.6;0;212;8;50
2017;4;25;12;19.1;0;147;7;49
2017;4;25;13;18.1;0;104;8;45
2017;4;25;14;17;0;52;8;44
2017;4;25;15;16.9;0;26;6;44
2017;4;25;16;15.8;0;8;4;50
2017;4;25;17;13.1;0.5;3;8;69
2017;4;25;18;11.3;1;0;3;84
2017;4;25;19;11.6;0;0;3;86
2017;4;25;20;11.7;0;0;3;87
2017;4;25;21;10.9;5;0;4;88
2017;4;25;22;11.3;3;0;5;89
2017;4;25;23;11.4;4;0;7;89
2017;4;26;0;12;3.5;0;8;89
2017;4;26;1;10.6;6;0;7;90
2017;4;26;2;10.4;1.5;0;7;91
2017;4;26;3;10.4;0.5;0;4;91
2017;4;26;4;10.4;0;1;4;91
2017;4;26;5;10.9;0;9;2;91
2017;4;26;6;11.7;0;42;3;89
2017;4;26;7;12.9;0;94;6;86
2017;4;26;8;13.7;0;130;7;82
2017;4;26;9;13.6;0;117;6;81
2017;4;26;10;14;0;142;6;78
2017;4;26;11;14.7;0;117;6;71
2017;4;26;12;15;0;151;6;65
2017;4;26;13;14.1;0;65;5;68
2017;4;26;14;13.5;0;60;5;71
2017;4;26;15;14.1;0;62;4;69
2017;4;26;16;13.6;0;46;5;69
2017;4;26;17;11.6;0;19;12;69
2017;4;26;18;10.3;0;4;13;71
2017;4;26;19;9.6;0;0;12;72
2017;4;26;20;9;0;0;13;77
2017;4;26;21;8.5;0;0;13;79
2017;4;26;22;8.2;0;0;11;77
2017;4;26;23;7.8;0;0;15;77
2017;4;27;0;7.7;0;0;14;78
2017;4;27;1;7.6;0;0;16;77
2017;4;27;2;7.4;0;0;15;76
2017;4;27;3;7.1;0;0;16;76
2017;4;27;4;6.9;0;1;18;74
2017;4;27;5;6.8;0;14;16;72
2017;4;27;6;7.3;0;39;16;71
2017;4;27;7;7.5;0;59;17;69
2017;4;27;8;7.7;0;61;17;67
2017;4;27;9;8.5;0;86;17;65
2017;4;27;10;9;0;117;18;63
2017;4;27;11;9.2;0;111;18;61
2017;4;27;12;10;0;123;18;58
2017;4;27;13;11.4;0;169;18;51
2017;4;27;14;12.2;0;236;18;48
2017;4;27;15;12.3;0;172;18;41
2017;4;27;16;12.1;0;135;18;43
2017;4;27;17;11;0;49;15;48
2017;4;27;18;9.9;0;4;13;54
2017;4;27;19;9;0;0;12;59
2017;4;27;20;8.2;0;0;7;58
2017;4;27;21;7.5;0;0;6;60
2017;4;27;22;7.1;0;0;4;63
2017;4;27;23;6.6;0;0;4;65
2017;4;28;0;6.9;0;0;4;61
2017;4;28;1;6.9;0;0;5;59
2017;4;28;2;6.9;0;0;6;58
2017;4;28;3;6.8;0;0;6;58
2017;4;28;4;6.9;0;1;5;57
2017;4;28;5;7.4;0;15;6;55
2017;4;28;6;9.6;0;84;10;49
2017;4;28;7;10.3;0;170;17;46
2017;4;28;8;11.5;0;241;18;44
2017;4;28;9;11.7;0;270;20;46
2017;4;28;10;12.4;0;291;20;35
2017;4;28;11;13.5;0;301;21;38
2017;4;28;12;14.1;0;306;18;36
2017;4;28;13;14.3;0;292;21;31
2017;4;28;14;14.3;0;250;20;29
2017;4;28;15;14.3;0;193;18;27
2017;4;28;16;13.7;0;126;19;29
2017;4;28;17;12.9;0;52;18;29
2017;4;28;18;11.6;0;4;13;37
2017;4;28;19;10.8;0;0;14;41
2017;4;28;20;10.1;0;0;11;44
2017;4;28;21;9.5;0;0;10;50
2017;4;28;22;9.4;0;0;12;49
2017;4;28;23;8.4;0;0;11;54
2017;4;29;0;8.1;0;0;11;58
2017;4;29;1;7.9;0;0;11;59
2017;4;29;2;6.7;0;0;8;64
2017;4;29;3;5.6;0;0;5;69
2017;4;29;4;3.4;0;2;3;80
2017;4;29;5;7.4;0;42;3;64
2017;4;29;6;10;0;111;6;55
2017;4;29;7;12;0;178;6;49
2017;4;29;8;14.3;0;238;5;43
2017;4;29;9;15.9;0;284;6;39
2017;4;29;10;17.8;0;314;4;36
2017;4;29;11;19.1;0;324;6;32
2017;4;29;12;19.8;0;321;9;27
2017;4;29;13;19.6;0;291;9;32
2017;4;29;14;19.8;0;248;10;33
2017;4;29;15;18.6;0;190;10;32
2017;4;29;16;17.3;0;120;8;42
2017;4;29;17;15.5;0;49;8;47
2017;4;29;18;13.8;0;7;5;53
2017;4;29;19;12.5;0;0;3;68
2017;4;29;20;10.2;0;0;1;82
2017;4;29;21;9.6;0;0;2;80
2017;4;29;22;10;0;0;2;79
2017;4;29;23;8.5;0;0;1;85
2017;4;30;0;7.1;0;0;0;88
2017;4;30;1;6.5;0;0;1;89
2017;4;30;2;7.8;0;0;1;86
2017;4;30;3;8.1;0;0;3;83
2017;4;30;4;9.1;0;1;4;78
2017;4;30;5;9.8;0;13;5;75
2017;4;30;6;10.5;0;29;5;73
2017;4;30;7;12;0;42;5;73
2017;4;30;8;13.4;0;52;6;67
2017;4;30;9;13.9;0;39;7;67
2017;4;30;10;14.8;0;49;8;59
2017;4;30;11;14.9;0;52;13;57
2017;4;30;12;15.3;0;60;13;57
2017;4;30;13;15.3;0;53;12;56
2017;4;30;14;14.9;0;41;12;63
2017;4;30;15;14.7;0;33;13;65
2017;4;30;16;14.7;0;19;13;61
2017;4;30;17;14.9;0;5;14;46
2017;4;30;18;14.7;0;1;13;48
2017;4;30;19;12.4;0.5;0;12;68
2017;4;30;20;11;0;0;14;76
2017;4;30;21;8.1;15;0;7;88
2017;4;30;22;7.7;4;0;6;88
2017;4;30;23;7.4;3.5;0;4;90
2017;5;1;0;6.9;2.5;0;7;90
2017;5;1;1;6.7;1.5;0;7;90
2017;5;1;2;6.3;0;0;5;89
2017;5;1;3;5.8;0;0;3;90
2017;5;1;4;5.1;0;2;2;91
2017;5;1;5;7.6;0;48;1;89
2017;5;1;6;9.2;0;114;5;84
2017;5;1;7;10.7;0;182;5;78
2017;5;1;8;12.4;0.5;240;7;67
2017;5;1;9;14;0;288;8;59
2017;5;1;10;14.8;0;320;10;57
2017;5;1;11;15.1;0;313;9;52
2017;5;1;12;16.7;0;252;8;47
2017;5;1;13;17.2;0;297;10;43
2017;5;1;14;17.4;0;238;10;41
2017;5;1;15;16.1;0;169;9;43
2017;5;1;16;15.9;0;46;5;48
2017;5;1;17;13.4;0;42;7;61
2017;5;1;18;11.3;0;4;5;74
2017;5;1;19;8.5;0;0;2;85
2017;5;1;20;9.5;0;0;1;81
2017;5;1;21;7.2;0;0;2;87
2017;5;1;22;6.4;0;0;2;88
2017;5;1;23;5.6;0;0;1;89
2017;5;2;0;5.3;0;0;1;90
2017;5;2;1;6.2;0;0;1;90
2017;5;2;2;6.7;0;0;2;89
2017;5;2;3;7.5;0;0;4;87
2017;5;2;4;8;0;1;3;87
2017;5;2;5;9.2;0;22;4;85
2017;5;2;6;11;0;54;4;80
2017;5;2;7;11.7;0;67;5;80
2017;5;2;8;10.9;2;47;6;87
2017;5;2;9;11.2;1;55;5;88
2017;5;2;10;11.5;2.5;69;7;89
2017;5;2;11;12;0.5;59;8;89
2017;5;2;12;14.1;0;91;6;86
2017;5;2;13;16.2;0;183;3;82
2017;5;2;14;14.6;0;97;5;80
2017;5;2;15;17.3;0.5;166;5;75
2017;5;2;16;17;0;136;9;63
2017;5;2;17;12.2;0;33;8;76
2017;5;2;18;11.4;0;6;5;81
2017;5;2;19;10.3;0;0;4;82
2017;5;2;20;9.2;0;0;3;88
2017;5;2;21;7.7;0;0;2;90
2017;5;2;22;7.3;0;0;2;91
2017;5;2;23;6.9;0;0;2;92
2017;5;3;0;5.5;0;0;1;93
2017;5;3;1;5.3;0;0;1;93
2017;5;3;2;4.7;0;0;1;93
2017;5;3;3;5.7;0;0;1;94
2017;5;3;4;6.3;0;3;2;94
2017;5;3;5;7.8;0;22;2;93
2017;5;3;6;9.2;0;96;2;93
2017;5;3;7;11.9;0;181;6;86
2017;5;3;8;14;0;236;5;75
2017;5;3;9;15.6;0;264;5;67
2017;5;3;10;17.1;0;321;5;53
2017;5;3;11;17.3;0;276;5;49
2017;5;3;12;16.8;0;165;4;46
2017;5;3;13;17.7;0;124;4;46
2017;5;3;14;18;0;193;4;45
2017;5;3;15;19;0;167;4;44
2017;5;3;16;17.9;0;85;3;45
2017;5;3;17;15.8;0;34;3;58
2017;5;3;18;13.5;0;4;1;74
2017;5;3;19;13.2;0;0;3;72
2017;5;3;20;11.6;0;0;1;80
2017;5;3;21;10.6;0;0;1;85
2017;5;3;22;9.4;0;0;1;88
2017;5;3;23;9.1;0;0;1;89
2017;5;4;0;9.1;0;0;2;88
2017;5;4;1;9.3;0;0;2;84
2017;5;4;2;9.1;0;0;3;84
2017;5;4;3;8.9;0;0;3;85
2017;5;4;4;9.2;0;3;1;84
2017;5;4;5;9.8;0;14;3;83
2017;5;4;6;10.1;1;24;2;85
2017;5;4;7;11.1;1;46;4;88
2017;5;4;8;12.6;0;111;5;82
2017;5;4;9;14;0;95;5;78
2017;5;4;10;16.3;0;113;3;75
2017;5;4;11;16.4;0;92;4;72
2017;5;4;12;18.4;0;216;4;67
2017;5;4;13;19.2;0;239;7;53
2017;5;4;14;19;0;206;6;36
2017;5;4;15;19;0;196;8;39
2017;5;4;16;18.2;0;128;6;46
2017;5;4;17;16.9;0;51;7;61
2017;5;4;18;14.2;0;6;2;76
2017;5;4;19;11.6;0;0;1;86
2017;5;4;20;11.6;0;0;1;88
2017;5;4;21;10.2;0;0;2;89
2017;5;4;22;9.6;0;0;0;91
2017;5;4;23;9.5;0;0;0;92
2017;5;5;0;8.4;0;0;1;92
2017;5;5;1;7.3;0;0;1;93
2017;5;5;2;7.2;0;0;1;93
2017;5;5;3;6.9;0;0;2;93
2017;5;5;4;7;0;4;2;93
2017;5;5;5;10;0;53;2;93
2017;5;5;6;13;0;123;3;84
2017;5;5;7;13.2;0;89;2;80
2017;5;5;8;14.3;0;105;2;73
2017;5;5;9;16.9;0;206;3;65
2017;5;5;10;19.4;0;298;4;57
2017;5;5;11;20.9;0;319;5;49
2017;5;5;12;22;0;304;6;46
2017;5;5;13;21.7;0;224;7;50
2017;5;5;14;20.3;0;131;5;50
2017;5;5;15;18.4;0;60;8;61
2017;5;5;16;16.4;0.5;12;5;77
2017;5;5;17;15.8;0;20;4;83
2017;5;5;18;15;0;5;3;78
2017;5;5;19;13.4;0;0;2;86
2017;5;5;20;12.3;0;0;0;88
2017;5;5;21;11.3;0;0;1;89
2017;5;5;22;10.9;0;0;0;91
2017;5;5;23;10.1;0;0;1;91
2017;5;6;0;10.4;0;0;1;92
2017;5;6;1;9.6;0;0;1;92
2017;5;6;2;8.9;0;0;2;93
2017;5;6;3;10.2;0;0;3;93
2017;5;6;4;10.3;0;3;2;92
2017;5;6;5;11.7;0;21;2;90
2017;5;6;6;12.4;0.5;17;2;88
2017;5;6;7;12.5;0;18;3;89
2017;5;6;8;11.2;4;6;4;90
2017;5;6;9;11.8;3;25;5;90
2017;5;6;10;11.8;4;29;5;90
2017;5;6;11;14.9;0;182;6;87
2017;5;6;12;15.7;0;179;6;85
2017;5;6;13;16.7;0;194;7;79
2017;5;6;14;17.6;0;224;7;71
2017;5;6;15;17.4;0;179;10;66
2017;5;6;16;17;0;134;10;69
2017;5;6;17;16;0;55;8;67
2017;5;6;18;14;0;7;4;76
2017;5;6;19;11.1;0;0;1;87
2017;5;6;20;9.8;0;0;1;89
2017;5;6;21;9.6;0;0;2;90
2017;5;6;22;8.5;0;0;0;91
2017;5;6;23;8;0;0;2;92
2017;5;7;0;8.4;0;0;1;92
2017;5;7;1;7.8;0;0;2;92
2017;5;7;2;7.2;0;0;1;93
2017;5;7;3;7.2;0;0;2;93
2017;5;7;4;7.6;0;4;0;93
2017;5;7;5;12.2;0;55;3;84
2017;5;7;6;15.7;0;119;4;63
2017;5;7;7;16.3;0;186;7;60
2017;5;7;8;18.1;0;243;9;53
2017;5;7;9;19.2;0;289;12;49
2017;5;7;10;20;0;314;14;46
2017;5;7;11;19.8;0;289;14;45
2017;5;7;12;20;0;324;17;47
2017;5;7;13;20.7;0;296;16;47
2017;5;7;14;20.9;0;256;17;44
2017;5;7;15;19.1;0;182;17;47
2017;5;7;16;18.5;0;72;15;49
2017;5;7;17;17.5;0;43;13;54
2017;5;7;18;15.9;0;9;13;61
2017;5;7;19;15;0;0;10;67
2017;5;7;20;14.5;0;0;9;71
2017;5;7;21;14.6;0;0;13;70
2017;5;7;22;13.9;0;0;10;75
2017;5;7;23;13.2;0;0;8;80
2017;5;8;0;13.3;0;0;14;76
2017;5;8;1;13.3;0;0;10;75
2017;5;8;2;13.1;0;0;12;75
2017;5;8;3;12.6;0;0;13;77
2017;5;8;4;12.8;0;4;13;76
2017;5;8;5;13.7;0;51;11;72
2017;5;8;6;15;0;119;16;63
2017;5;8;7;16.1;0;183;15;55
2017;5;8;8;16.9;0;246;21;52
2017;5;8;9;17.2;0;289;19;50
2017;5;8;10;17.5;0;322;27;51
2017;5;8;11;18.3;0;333;23;44
2017;5;8;12;18.5;0;326;20;46
2017;5;8;13;18.7;0;301;24;45
2017;5;8;14;18.4;0;259;22;47
2017;5;8;15;18.5;0;202;22;45
2017;5;8;16;17.7;0;137;22;47
2017;5;8;17;16.7;0;58;21;51
2017;5;8;18;14.7;0;9;18;58
2017;5;8;19;13.8;0;0;19;60
2017;5;8;20;13;0;0;18;64
2017;5;8;21;12.5;0;0;21;63
2017;5;8;22;12;0;0;19;64
2017;5;8;23;11.5;0;0;21;64
2017;5;9;0;11.1;0;0;21;64
2017;5;9;1;10.8;0;0;22;68
2017;5;9;2;10.5;0;0;21;66
2017;5;9;3;10.3;0;0;22;63
2017;5;9;4;10.4;0;5;19;64
2017;5;9;5;11.1;0;57;19;64
2017;5;9;6;12;0;124;18;65
2017;5;9;7;13.6;0;189;16;61
2017;5;9;8;15.2;0;247;15;58
2017;5;9;9;16.7;0;292;15;55
2017;5;9;10;17.6;0;319;14;49
2017;5;9;11;19.4;0;332;13;48
2017;5;9;12;19.9;0;326;15;46
2017;5;9;13;21.3;0;299;12;44
2017;5;9;14;21;0;252;11;43
2017;5;9;15;21;0;197;11;43
2017;5;9;16;20.5;0;135;9;43
2017;5;9;17;18.9;0;56;9;47
2017;5;9;18;17;0;10;5;53
2017;5;9;19;15.2;0;0;3;60
2017;5;9;20;13.6;0;0;2;67
2017;5;9;21;11.5;0;0;1;76
2017;5;9;22;10.1;0;0;0;83
2017;5;9;23;9.3;0;0;1;87
2017;5;10;0;8.6;0;0;1;89
2017;5;10;1;8.1;0;0;0;90
2017;5;10;2;8.4;0;0;2;89
2017;5;10;3;8.7;0;0;1;89
2017;5;10;4;8;0;6;1;90
2017;5;10;5;13.3;0;55;2;77
2017;5;10;6;15.3;0;101;1;74
2017;5;10;7;18.4;0;155;3;60
2017;5;10;8;17.5;0;131;5;67
2017;5;10;9;17.5;0;83;4;67
2017;5;10;10;15.6;0.5;32;4;82
2017;5;10;11;17;0;59;3;82
2017;5;10;12;17.2;0;52;3;81
2017;5;10;13;17.1;0;33;2;80
2017;5;10;14;17.4;0;38;2;84
2017;5;10;15;18.1;0;84;5;79
2017;5;10;16;18.3;0;97;4;76
2017;5;10;17;17.9;0;32;2;78
2017;5;10;18;16.1;0;9;2;82
2017;5;10;19;14.1;0;0;1;84
2017;5;10;20;12.8;0;0;1;87
2017;5;10;21;11.9;0;0;1;89
2017;5;10;22;10.8;0;0;1;90
2017;5;10;23;10.1;0;0;1;91
2017;5;11;0;8.9;0;0;1;92
2017;5;11;1;9.2;0;0;1;92
2017;5;11;2;9.2;0;0;1;93
2017;5;11;3;10.1;0;0;1;93
2017;5;11;4;10.7;0;6;1;93
2017;5;11;5;12.2;0;27;2;92
2017;5;11;6;16.6;0;54;7;72
2017;5;11;7;17.4;0;36;7;68
2017;5;11;8;19;0;63;9;61
2017;5;11;9;20;0.5;139;12;57
2017;5;11;10;19.3;0;59;15;62
2017;5;11;11;17.8;0;36;13;72
2017;5;11;12;15.5;3.5;18;11;85
2017;5;11;13;18.1;3;200;14;81
2017;5;11;14;17.7;0;182;13;79
2017;5;11;15;18.2;0;31;10;77
2017;5;11;16;17.9;0.5;20;12;79
2017;5;11;17;17.5;0;9;9;79
2017;5;11;18;17.2;0;3;7;79
2017;5;11;19;16.2;0;0;6;82
2017;5;11;20;16.2;0;0;3;81
2017;5;11;21;15.4;0;0;3;82
2017;5;11;22;12.6;0;0;1;88
2017;5;11;23;13.2;0;0;0;90
2017;5;12;0;15.6;0;0;2;82
2017;5;12;1;14.7;0;0;1;86
2017;5;12;2;15.2;0;0;1;84
2017;5;12;3;13.3;0;0;1;88
2017;5;12;4;13.7;0;5;0;89
2017;5;12;5;17;0;35;1;83
2017;5;12;6;17.6;0;44;3;81
2017;5;12;7;18;0;54;3;78
2017;5;12;8;19.8;0;77;3;74
2017;5;12;9;21.6;0;220;7;65
2017;5;12;10;22.7;0;198;7;61
2017;5;12;11;23.4;0;283;9;62
2017;5;12;12;22.4;0;300;12;61
2017;5;12;13;22.8;0;280;10;57
2017;5;12;14;22.2;0;247;9;59
2017;5;12;15;20.1;0;159;6;67
2017;5;12;16;19.3;0;42;6;72
2017;5;12;17;18.9;0;41;4;77
2017;5;12;18;17.8;0;20;3;77
2017;5;12;19;15.1;0;0;1;86
2017;5;12;20;13.6;0;0;1;89
2017;5;12;21;13;0;0;1;90
2017;5;12;22;12;0;0;0;91
2017;5;12;23;12;0;0;1;91
2017;5;13;0;10.9;0;0;1;92
2017;5;13;1;10.4;0;0;1;92
2017;5;13;2;10;0;0;1;92
2017;5;13;3;8.9;0;0;1;93
2017;5;13;4;10.4;0;7;1;93
2017;5;13;5;13.2;0;48;2;92
2017;5;13;6;15.4;0;124;3;88
2017;5;13;7;17.6;0;194;5;80
2017;5;13;8;20;0;247;5;69
2017;5;13;9;21.4;0;288;6;60
2017;5;13;10;23.2;0;317;6;47
2017;5;13;11;24.5;0;320;4;48
2017;5;13;12;25.1;0;283;4;46
2017;5;13;13;25.2;0;291;4;45
2017;5;13;14;25.9;0;270;6;48
2017;5;13;15;22.3;0;147;9;65
2017;5;13;16;22;0;124;7;67
2017;5;13;17;20;0;55;6;73
2017;5;13;18;17.5;0;10;5;81
2017;5;13;19;16.7;0;0;4;84
2017;5;13;20;16.1;3;0;3;85
2017;5;13;21;15.4;0;0;2;88
2017;5;13;22;13.9;0.5;0;1;90
2017;5;13;23;14.3;0;0;1;90
2017;5;14;0;12.8;0;0;1;91
2017;5;14;1;12.9;0;0;0;92
2017;5;14;2;11.6;0;0;1;92
2017;5;14;3;11.8;0;0;1;93
2017;5;14;4;12.4;0;7;0;93
2017;5;14;5;13.5;0;30;3;93
2017;5;14;6;15.3;0;109;4;92
2017;5;14;7;18.5;0;151;3;85
2017;5;14;8;20.1;0;183;3;78
2017;5;14;9;20.6;0;177;4;62
2017;5;14;10;21.6;0;195;5;57
2017;5;14;11;22.2;0;225;4;59
2017;5;14;12;24.7;0;325;6;39
2017;5;14;13;25.2;0;302;6;40
2017;5;14;14;25.7;0;257;6;37
2017;5;14;15;25.5;0;200;6;37
2017;5;14;16;25.4;0;117;4;36
2017;5;14;17;22.9;0;49;5;47
2017;5;14;18;21.7;0;14;4;52
2017;5;14;19;19.8;0;0;4;58
2017;5;14;20;18.2;0;0;3;62
2017;5;14;21;17.9;0;0;3;62
2017;5;14;22;17.2;0;0;4;68
2017;5;14;23;16.3;0;0;5;73
2017;5;15;0;16.1;0;0;5;73
2017;5;15;1;15.8;0;0;5;74
2017;5;15;2;15.8;0;0;6;72
2017;5;15;3;15.1;0;0;7;74
2017;5;15;4;15.4;0;7;5;73
2017;5;15;5;17.5;0;61;7;65
2017;5;15;6;19.2;0;125;7;62
2017;5;15;7;21.5;0;185;8;54
2017;5;15;8;22.3;0;247;10;55
2017;5;15;9;24;0;291;13;47
2017;5;15;10;25;0;324;15;41
2017;5;15;11;26.1;0;332;14;35
2017;5;15;12;27.2;0;327;12;33
2017;5;15;13;27.2;0;302;14;33
2017;5;15;14;27.4;0;261;11;29
2017;5;15;15;27;0;207;11;21
2017;5;15;16;26.4;0;138;12;25
2017;5;15;17;24.8;0;70;12;25
2017;5;15;18;22.7;0;10;7;31
2017;5;15;19;21.7;0;0;9;35
2017;5;15;20;21;0;0;7;42
2017;5;15;21;20.5;0;0;10;46
2017;5;15;22;18.9;0;0;6;54
2017;5;15;23;17.7;0;0;3;58
2017;5;16;0;16.3;0;0;3;65
2017;5;16;1;16.3;0;0;3;67
2017;5;16;2;15.2;0;0;3;71
2017;5;16;3;12.9;0;0;1;82
2017;5;16;4;13.2;0;9;1;84
2017;5;16;5;17.5;0;57;2;69
2017;5;16;6;19.5;0;114;4;62
2017;5;16;7;21.5;0;186;4;57
2017;5;16;8;23.6;0;247;4;52
2017;5;16;9;25.8;0;301;3;47
2017;5;16;10;26.9;0;297;4;34
2017;5;16;11;27.2;0;308;6;40
2017;5;16;12;26.8;0;306;8;36
2017;5;16;13;27;0;235;7;41
2017;5;16;14;26.7;0;252;8;37
2017;5;16;15;26.1;0;193;6;38
2017;5;16;16;25.2;0;105;5;41
2017;5;16;17;23.7;0;66;4;45
2017;5;16;18;21.2;0;12;3;52
2017;5;16;19;17.9;0;0;1;63
2017;5;16;20;16.2;0;0;0;70
2017;5;16;21;15.1;0;0;1;75
2017;5;16;22;14.2;0;0;0;81
2017;5;16;23;13.4;0;0;0;85
2017;5;17;0;12.6;0;0;1;87
2017;5;17;1;12;0;0;0;88
2017;5;17;2;11.8;0;0;1;89
2017;5;17;3;12.8;0;0;0;88
2017;5;17;4;13;0;8;1;86
2017;5;17;5;17.2;0;60;2;75
2017;5;17;6;20.9;0;121;1;62
2017;5;17;7;23.1;0;184;3;56
2017;5;17;8;25.2;0;240;3;45
2017;5;17;9;25.7;0;285;4;45
2017;5;17;10;27.4;0;315;7;39
2017;5;17;11;27.5;0;327;8;33
2017;5;17;12;28.2;0;322;9;31
2017;5;17;13;27.6;0;297;10;33
2017;5;17;14;27.3;0;254;8;33
2017;5;17;15;26.5;0;199;7;39
2017;5;17;16;25.2;0;136;8;42
2017;5;17;17;23.7;0;61;4;44
2017;5;17;18;20.9;0;5;2;54
2017;5;17;19;17.9;0;0;1;67
2017;5;17;20;16.6;0;0;1;72
2017;5;17;21;15.8;0;0;0;78
2017;5;17;22;15.4;0;0;0;81
2017;5;17;23;15.3;0;0;0;83
2017;5;18;0;15;0;0;1;84
2017;5;18;1;16;0;0;1;78
2017;5;18;2;15.3;0;0;1;80
2017;5;18;3;15.3;0;0;2;80
2017;5;18;4;15.5;0;4;1;77
2017;5;18;5;16.2;0;20;1;80
2017;5;18;6;18.3;0;55;2;71
2017;5;18;7;20.4;0;137;2;63
2017;5;18;8;22.7;0;191;3;54
2017;5;18;9;24.3;0;208;3;47
2017;5;18;10;25.6;0;315;7;40
2017;5;18;11;25.6;0;245;7;40
2017;5;18;12;25.3;0;264;8;38
2017;5;18;13;26;0;279;9;39
2017;5;18;14;25.8;0;258;9;37
2017;5;18;15;24;0;162;8;42
2017;5;18;16;22.7;0;95;7;46
2017;5;18;17;23;0;70;8;46
2017;5;18;18;20.5;0;8;5;55
2017;5;18;19;18.8;0;0;5;67
2017;5;18;20;18.2;0;0;4;76
2017;5;18;21;17.9;0;0;3;82
2017;5;18;22;17.5;0;0;3;80
2017;5;18;23;16.8;0.5;0;3;84
2017;5;19;0;14;0.5;0;5;77
2017;5;19;1;12;1.5;0;5;79
2017;5;19;2;10.9;2;0;3;88
2017;5;19;3;10.8;0;0;4;89
2017;5;19;4;10.5;0;2;3;89
2017;5;19;5;11;0;18;5;85
2017;5;19;6;11.9;0;70;10;80
2017;5;19;7;13.8;0;200;11;73
2017;5;19;8;14.8;0;255;13;62
2017;5;19;9;16.7;0;300;11;58
2017;5;19;10;18.2;0;330;10;54
2017;5;19;11;19.4;0;342;10;44
2017;5;19;12;20.5;0;273;8;42
2017;5;19;13;21.4;0;269;7;41
2017;5;19;14;21.1;0;198;6;36
2017;5;19;15;19.8;0;115;4;42
2017;5;19;16;21.6;0;108;3;35
2017;5;19;17;19.5;0;41;3;48
2017;5;19;18;18;0;22;2;48
2017;5;19;19;16.2;0;0;1;57
2017;5;19;20;15.4;0;0;3;56
2017;5;19;21;14.5;0;0;3;54
2017;5;19;22;14.1;0;0;3;54
2017;5;19;23;12.3;0;0;3;62
2017;5;20;0;10.6;0;0;2;69
2017;5;20;1;10.8;0;0;3;69
2017;5;20;2;9.5;0;0;1;74
2017;5;20;3;7.6;0;0;1;84
2017;5;20;4;9.8;0;10;1;79
2017;5;20;5;14.2;0;66;2;60
2017;5;20;6;15.4;0;133;7;55
2017;5;20;7;16.7;0;199;8;49
2017;5;20;8;18;0;255;11;44
2017;5;20;9;19.3;0;298;11;42
2017;5;20;10;20.9;0;322;11;37
2017;5;20;11;21.8;0;336;11;35
2017;5;20;12;21.9;0;332;11;34
2017;5;20;13;22.2;0;309;11;32
2017;5;20;14;22.5;0;264;13;33
2017;5;20;15;21.9;0;210;12;32
2017;5;20;16;21.4;0;147;14;31
2017;5;20;17;20.3;0;79;12;33
2017;5;20;18;18.8;0;16;13;36
2017;5;20;19;17.8;0;0;10;40
2017;5;20;20;16.7;0;0;9;46
2017;5;20;21;16;0;0;8;49
2017;5;20;22;15.3;0;0;7;52
