Year;Month;Day;Tmin;Tmax;Tmean;Rain;Radiation;Humidity;UN;UX;ETPP;Wind
1998;6;27;13.9;28;21;1.5;1816;75;50;100;4.1;1.9
1998;6;28;14.9;24.9;19.9;0;1963;67.5;41;94;4.6;1.9
1998;6;29;8.5;27.5;18;0;2585;69;40;98;4.7;1
1998;6;30;9.8;26.1;18;0;1621;74.5;50;99;3.4;1.3
1998;7;1;11.2;24.8;18;3.5;1694;78;57;99;3.5;2
1998;7;2;14.4;22.1;18.2;0;1178;85;72;98;2.7;1.8
1998;7;3;14.1;23;18.5;3.5;1099;81.5;64;99;2.6;1.4
1998;7;4;8.9;24.1;16.5;0;2266;72;45;99;4.1;1.4
1998;7;5;9.4;27;18.2;0;2391;70;41;99;4.5;1.3
1998;7;6;9.3;28.3;18.8;0;2437;72.5;45;100;4.6;1.4
1998;7;7;13.9;26.2;20;0;1884;66;41;91;4.6;2.3
1998;7;8;8.7;21.2;15;0;1183;70.5;45;96;2.5;1.2
1998;7;9;9.5;25.3;17.4;1;1852;73.5;48;99;3.8;1.7
1998;7;10;14.1;23.4;18.8;0;1352;81;63;99;3.1;2.2
1998;7;11;15.5;24.9;20.2;0;1736;69.5;44;95;4.4;2.5
1998;7;12;15;28.4;21.7;0;2583;62.5;39;86;5.9;2.7
1998;7;13;12.9;24;18.5;3;835;78;57;99;2.5;2.1
1998;7;14;6.5;22.7;14.6;0;2468;69;38;100;4.3;1.7
1998;7;15;7.5;23.6;15.6;0;1911;70;42;98;3.7;1.6
1998;7;16;10.2;21.8;16;0;775;75;54;96;2.1;2
1998;7;17;12.8;26.2;19.5;0;1779;75;51;99;4;2.4
1998;7;18;14.6;28.5;21.5;0;1926;68;41;95;4.7;2.5
1998;7;19;11.3;33;22.1;0;2473;69;41;97;5.2;1.7
1998;7;20;17.8;35.5;26.6;0;2342;53;29;77;7.3;3.6
1998;7;21;14.7;27.1;20.9;0;1247;70;50;90;3.4;1.9
1998;7;22;14.4;29.7;22;0;2424;65;38;92;5.2;1.5
1998;7;23;12.6;30.4;21.5;0;1691;68.5;43;94;4.3;2.2
1998;7;24;13.3;28.7;21;0;1954;67.5;43;92;4.5;2.1
1998;7;25;16.5;28.3;22.4;0;2454;56.5;33;80;6;2.6
1998;7;26;13.1;30.2;21.7;0.5;2090;62.5;37;88;5.1;2.2
1998;7;27;16;22.7;19.4;5.5;883;85.5;71;100;2.3;1.4
1998;7;28;12.5;22.4;17.5;1;1160;76;52;100;2.6;1.7
1998;7;29;15.5;26.5;21;0;1731;72.5;48;97;4.4;2.9
1998;7;30;17.5;21.6;19.5;0.5;698;82;70;94;2.2;2.3
1998;7;31;8.5;25.2;16.9;0;1870;71.5;43;100;3.5;1.2
1998;8;1;12;18;15;12;523;85;70;100;1.3;1.1
1998;8;2;8.4;18.6;13.5;4;731;87;74;100;1.3;1.1
1998;8;3;9.2;24.5;16.9;0;1868;76;52;100;3.4;1.5
1998;8;4;9.3;28.2;18.8;0;2154;72;45;99;4.2;2.2
1998;8;5;13.7;25.9;19.8;0;2424;67;38;96;5.3;3.1
1998;8;6;12.7;29.1;20.9;0;2380;61;33;89;5.1;2.1
1998;8;7;14;31.6;22.8;0;2355;58;33;83;5.3;2
1998;8;8;15.4;33.3;24.3;0;2335;60;30;90;5.2;1.4
1998;8;9;15.1;35.9;25.5;0;2215;62;29;95;5.2;1.3
1998;8;10;16.1;36.1;26.1;0;2129;60;30;90;5.3;1.7
1998;8;11;15.5;37.4;26.5;0;2042;62;30;94;5;1.4
1998;8;12;17.7;37.3;27.5;2.5;1729;62;34;90;5.1;2.1
1998;8;13;16.9;27.8;22.3;0;1990;63;29;97;5;2.5
1998;8;14;10;27.7;18.9;0;2063;61.5;34;89;4.1;1.5
1998;8;15;10.4;31;20.7;0;2126;62;33;91;4.3;1.3
1998;8;16;13.7;32.9;23.3;0;2034;59;33;85;4.6;1.3
1998;8;17;15.6;32.9;24.2;9.5;1477;64;38;90;4.1;1.8
1998;8;18;17.6;26.9;22.2;0;1674;77.5;55;100;3.6;1.4
1998;8;19;15.4;28.7;22;0;1934;67;41;93;4.3;1.7
1998;8;20;13.4;29.6;21.5;0;1860;61.5;33;90;4.4;2
1998;8;21;15;18.9;17;6.5;380;83;67;99;1.3;2.8
1998;8;22;15;19.7;17.4;5.5;676;83;67;99;1.8;3
1998;8;23;9.3;24.4;16.9;0.5;2017;72;44;100;3.4;1.6
1998;8;24;14.4;21.2;17.8;2;838;80;61;99;2.3;2.7
1998;8;25;11.2;23.5;17.4;0;1656;72.5;45;100;3;1
1998;8;26;7.9;27.1;17.5;0;2008;69.5;39;100;3.7;2
1998;8;27;11.8;19.2;15.5;0;1427;71;46;96;3.3;3
1998;8;28;7.8;20.1;14;0;1762;64;39;89;3.6;3.3
1998;8;29;7.5;18.7;13.1;0;1655;65;43;87;3.1;2.3
1998;8;30;6.6;22.2;14.4;0;1896;64;42;86;3.2;1.7
1998;8;31;6.9;27;17;0;1967;65.5;38;93;3.4;1.3
1998;9;1;12.8;25.8;19.3;0;875;81;64;98;2.1;1.2
1998;9;2;15;25.5;20.2;7.5;804;78;57;99;2;1.4
1998;9;3;17.7;22.1;19.9;0;1321;81;63;99;3.1;2.8
1998;9;4;7.9;20.9;14.4;10;780;82;64;100;1.3;1.7
1998;9;5;13.8;20.4;17.1;4.5;1331;84.5;70;99;2.4;2.5
1998;9;6;11.4;22.3;16.8;0;1599;76.5;54;99;2.8;1.8
1998;9;7;13.1;19.3;16.2;3;668;90;80;100;1.4;1.2
1998;9;8;11.9;21.7;16.8;0;1157;80.5;61;100;2.3;2.5
1998;9;9;14.4;27.3;20.8;0;1139;76.5;57;96;2.8;2.5
1998;9;10;14.5;17.8;16.1;24.5;128;92;84;100;0.3;2.4
1998;9;11;13;20.2;16.6;6.5;899;83.5;67;100;2;2.7
1998;9;12;10.9;16;13.4;1.5;978;80.5;62;99;2.1;3.4
1998;9;13;6;10.8;8.4;20;510;91;83;99;0.9;2.9
1998;9;14;6.9;15.3;11.1;0.5;1075;80;61;99;1.7;2.9
1998;9;15;10.1;16.3;13.2;4.5;1081;78.5;58;99;2.2;3.8
1998;9;16;11;19.5;15.2;0.5;1046;82.5;65;100;2.1;2.7
1998;9;17;9.4;18.6;14;0;1230;72.5;51;94;2.2;2.3
1998;9;18;8.4;19.6;14;0;1573;73.5;51;96;2.4;1.9
1998;9;19;7.7;20.2;14;0;1677;69.5;50;89;2.8;2.9
1998;9;20;7.6;20.8;14.2;0;1629;72.5;51;94;2.7;3.2
1998;9;21;8.8;20.5;14.6;0;1575;73.5;54;93;2.6;2.6
1998;9;22;8.1;20;14.1;0;1418;77;62;92;2.1;1.9
1998;9;23;7.4;22.9;15.1;0;1473;75;52;98;2.1;1.1
1998;9;24;9.5;20.2;14.9;0;721;82;66;98;1.3;1
1998;9;25;9.4;23.3;16.3;0;1154;78;56;100;1.9;2
1998;9;26;12.8;16.9;14.9;27;340;93.5;87;100;0.6;2
1998;9;27;10.2;20.5;15.4;2;981;78;56;100;2;3.5
1998;9;28;11.4;16.1;13.8;2.5;432;94;89;99;0.8;2.5
1998;9;29;12.9;19.1;16;3;778;88.5;77;100;1.3;1.4
1998;9;30;13.4;17.7;15.6;3;573;90;80;100;1.3;2.5
1998;10;1;7.7;18.4;13;0.5;1085;80;60;100;1.4;1.2
1998;10;2;10.9;16.4;13.6;0;481;88;78;98;1.1;2
1998;10;3;10;12.1;11.1;4;333;85;73;97;1;2.4
1998;10;4;6.1;9.5;7.8;7.5;213;96.5;93;100;0.2;0.9
1998;10;5;4.6;13.8;9.2;0;1154;85.5;71;100;1.1;1.8
1998;10;6;8.8;11.3;10.1;5.5;224;95.5;91;100;0.3;2.4
1998;10;7;9;12.7;10.9;0.5;355;89.5;79;100;0.9;2
1998;10;8;7.3;11.7;9.5;1.5;309;93;86;100;0.5;1.4
1998;10;9;7.7;15.1;11.4;0;979;87.5;75;100;1.1;1.6
1998;10;10;5.8;13.4;9.6;1;415;87.5;75;100;0.6;3.2
1998;10;11;10;14.1;12.1;4;449;85.5;71;100;0.9;3.1
1998;10;12;10.3;15;12.6;0;654;84;68;100;1.4;2.3
1998;10;13;2.9;14.2;8.6;1.5;692;81.5;63;100;0.7;1.4
1998;10;14;9.5;14.8;12.1;0.5;353;93.5;88;99;0.6;3.1
1998;10;15;12.4;17.4;14.9;0.5;328;90;80;100;0.7;1.5
1998;10;16;13;17.7;15.4;0;527;89;78;100;1;1.4
1998;10;17;9.9;20.8;15.3;2.5;794;82;68;96;1.6;3.8
1998;10;18;4.5;16;10.2;0;846;75.5;52;99;0.9;1.3
1998;10;19;2.4;14.3;8.4;0;864;77.5;57;98;0.8;1.3
1998;10;20;2.2;14.9;8.6;0;905;75;50;100;0.7;0.5
1998;10;21;1.6;15.1;8.4;0;751;81.5;63;100;0.8;1.9
1998;10;22;5.2;17.2;11.2;0;758;81;63;99;0.9;1.9
1998;10;23;6.7;16.9;11.8;7;542;86.5;74;99;0.6;2.9
1998;10;24;7.4;16.2;11.8;10;553;85.5;74;97;0.7;4.1
1998;10;25;9.7;16.5;13.1;0.5;940;75;51;99;1.6;3.6
1998;10;26;6.5;12.3;9.4;2.5;510;83;68;98;0.8;2.6
1998;10;27;6.3;13.5;9.9;0;565;83.5;72;95;1;3.9
1998;10;28;10.7;17;13.9;0;160;80;68;92;1.3;6.3
1998;10;29;7.4;16.4;11.9;6.5;437;83;69;97;1.4;4.5
1998;10;30;4.3;10.3;7.3;4.5;344;89.5;81;98;0.6;3.4
1998;10;31;6.1;11.6;8.9;4.5;311;92.5;86;99;0.5;3.7
1998;11;1;9.1;13.9;11.5;2;310;86.5;74;99;1.1;3.2
1998;11;2;4;12.7;8.4;8.5;682;84.5;69;100;0.4;2.4
1998;11;3;9.3;12.3;10.8;0.5;266;86;74;98;0.9;3.3
1998;11;4;6.6;11.3;8.9;0.5;408;84;70;98;0.8;2.4
1998;11;5;1.3;10;5.7;0;881;77;56;98;0.4;1.4
1998;11;6;-2.2;10.2;4;0;582;88.5;78;99;0.2;1.2
1998;11;7;1.1;7.9;4.5;0;297;95;90;100;0.2;1.4
1998;11;8;0;12.8;6.4;0;698;83;66;100;0.3;2.3
1998;11;9;7.9;14.3;11.1;4;402;82;67;97;0.8;2.4
1998;11;10;8.9;13.9;11.4;11;203;89;78;100;0.6;2.3
1998;11;11;2.3;10.6;6.5;0;698;79.5;63;96;0.4;1.4
1998;11;12;-0.4;5.7;2.6;2.5;344;91.5;84;99;0.2;2.1
1998;11;13;3.4;7.7;5.6;1;339;90.5;81;100;0.3;1.6
1998;11;14;1.9;9.7;5.8;1;317;83;66;100;0.5;3.8
1998;11;15;4.2;7.8;6;1.5;229;87;77;97;0.5;2.6
1998;11;16;2.7;7.5;5.1;1;491;82.5;69;96;0.4;2.8
1998;11;17;-1.5;4.8;1.7;0;706;79;61;97;0.2;2.3
1998;11;18;-2.6;2.6;0;0;638;77.5;65;90;0.4;3.1
1998;11;19;-4.3;1.9;-1.2;0;323;80.5;68;93;0.2;1.6
1998;11;20;-1.5;2;0.2;0;393;79;66;92;0.6;3.4
1998;11;21;-5.4;1.4;-2;0;690;74;60;88;0.4;3.8
1998;11;22;-6.4;-0.4;-3.4;0;618;74;62;86;0.2;2.1
1998;11;23;-8.6;2.7;-3;0;685;76.5;61;92;0.1;1.7
1998;11;24;-9.2;0.4;-4.4;0;727;83;71;95;0;0.9
1998;11;25;-7.1;-0.8;-4;0;148;91.5;86;97;0;0.7
1998;11;26;-1.7;2.1;0.2;5.5;178;96.5;95;98;0.1;1
1998;11;27;0.6;4.5;2.5;0;213;99;98;100;0.2;1.6
1998;11;28;-1.6;0;-0.8;0;103;99.5;99;100;0;0.6
1998;11;29;-1.2;4.9;1.9;10.5;75;100;100;100;0;0.4
1998;11;30;0.7;2;1.4;0;191;92;84;100;0.2;3.8
1998;12;1;0.6;3;1.8;0;106;86;83;89;0.4;3.6
1998;12;2;-0.3;0.8;0.2;0;125;88.5;84;93;0.3;2.5
1998;12;3;-3.6;3.7;0.1;0;545;86.5;79;94;0;2.2
1998;12;4;-2.2;1.1;-0.6;0;88;93;88;98;0;1.3
1998;12;5;-0.6;3.2;1.3;1;431;84;70;98;0.1;2.4
1998;12;6;-0.9;2.1;0.6;0;248;87;77;97;0.2;1.8
1998;12;7;-2.8;2.4;-0.2;0;253;89.5;83;96;0.1;1.1
1998;12;8;-7.2;-1.8;-4.5;0.5;198;93.5;87;100;0;0.6
1998;12;9;-2.2;1.2;-0.5;1.5;164;99;98;100;0;1.2
1998;12;10;-0.3;8.3;4;6;214;96.5;93;100;0;1.4
1998;12;11;2.9;9.6;6.2;0;282;90;80;100;0.1;2.3
1998;12;12;1.7;9.7;5.7;5.5;90;100;100;100;0;2.7
1998;12;13;4.9;13.2;9.1;0;602;82.5;65;100;0;2.3
1998;12;14;-0.1;3.5;1.7;0;233;100;100;100;0;0.7
1998;12;15;-1.4;1.5;0.1;0;212;100;100;100;0;1
1998;12;16;-0.7;7.5;3.4;0;308;100;100;100;0;2.2
1998;12;17;0.2;3;1.6;0;134;100;100;100;0;1.6
1998;12;18;-0.3;7.5;3.6;0;202;100;100;100;0.2;1.4
1998;12;19;0.7;9.8;5.2;0.5;465;79.5;59;100;0;3.1
1998;12;20;2;4.2;3.1;4.5;89;92.5;85;100;0.1;3.3
1998;12;21;-0.6;2.1;0.7;0;205;91.5;83;100;0.2;3.3
1998;12;22;-3.3;3.7;0.2;0;649;84;68;100;0;1.2
1998;12;23;-6.5;1.1;-2.7;0;129;98;96;100;0;1
1998;12;24;-4.7;3.5;-0.6;0.5;167;95;90;100;0;1.1
1998;12;25;-3.9;2.4;-0.8;0;145;98.5;97;100;0;2.1
1998;12;26;1.2;6.8;4;0;252;87;75;99;0.3;3.2
1998;12;27;3.9;10.3;7.1;0;159;70;52;88;1.3;4.7
1998;12;28;4.4;12.9;8.6;0;502;76.5;61;92;0.3;3.1
1998;12;29;1.3;12.2;6.8;0;621;75.5;52;99;0;2.8
1998;12;30;-0.5;12.5;6;0;560;75.5;53;98;0;1.7
1998;12;31;3.4;7;5.2;0;191;77;66;88;0.4;1.2
1999;1;1;2.3;8.1;5.2;0;282;82;64;100;0.3;0.8
1999;1;2;-0.5;7.9;3.7;1;190;92;84;100;0;2.5
1999;1;3;5.1;9.9;7.5;5;151;83;71;95;0.6;3.8
1999;1;4;6.6;11.8;9.2;0;124;92.5;87;98;0.2;3
1999;1;5;3.8;11.5;7.7;0;392;91.5;83;100;0;0.9
1999;1;6;-0.7;11.6;5.5;0;532;88;76;100;0;1.3
1999;1;7;3.3;11.6;7.5;0;355;80;63;97;0.3;3.4
1999;1;8;6.5;8.4;7.4;0;164;83;69;97;0.5;2.9
1999;1;9;2.8;7.1;4.9;1;290;84.5;73;96;0.5;3
1999;1;10;-1;2;0.5;3;187;92.5;85;100;0.3;4
1999;1;11;-0.6;0.6;0;4.5;158;97.5;95;100;0.1;2.7
1999;1;12;-14.7;0.3;-7.2;0.5;679;94;88;100;0;2
1999;1;13;-3.9;5.3;0.7;5;447;89;79;99;0;3.3
1999;1;14;1.4;4.7;3;0;381;98;96;100;0.1;3.3
1999;1;15;-0.5;6.6;3;0;629;89;78;100;0;2.2
1999;1;16;0.3;10;5.2;0;345;78;66;90;0.6;4.9
1999;1;17;7.1;11.5;9.3;8;178;84.5;70;99;1;3.7
1999;1;18;5.4;8.7;7.1;0;197;92.5;85;100;0.3;1
1999;1;19;-1.2;5.4;2.1;0;340;96.5;93;100;0;1.3
1999;1;20;2.8;8.7;5.8;0;551;70.5;42;99;0.2;1.6
1999;1;21;-1.5;9.4;3.9;0;672;88.5;78;99;0;0.6
1999;1;22;-1.9;9.4;3.7;0;701;88;76;100;0;0.6
1999;1;23;-2.7;2.6;-0.1;0;249;99;98;100;0.1;0.7
1999;1;24;-1.8;5.5;1.9;0;392;99.5;99;100;0.1;0.7
1999;1;25;-1;10.2;4.6;0;255;87.5;75;100;0;2.9
1999;1;26;5.7;9.7;7.7;10;172;86.5;74;99;0.7;3.1
1999;1;27;2.6;6.8;4.7;1.5;450;78.5;64;93;0.8;4.2
1999;1;28;2.9;10.7;6.8;6.5;253;87;76;98;0.9;4.9
1999;1;29;1.4;5.6;3.5;0;751;75;62;88;0.8;4.5
1999;1;30;-5;0.7;-2.2;0;977;59.5;37;82;0.5;3.4
1999;1;31;-4.5;0.5;-2;0;727;67.5;50;85;0.8;4.1
1999;2;1;-5.8;3.4;-1.2;0;817;65;41;89;0.5;3.8
1999;2;2;0.7;4.4;2.5;0;156;89.5;85;94;0.3;2.6
1999;2;3;0.4;5.9;3.2;0;276;91;84;98;0.4;1.5
1999;2;4;0.9;8.5;4.7;0.5;312;91;84;98;0.3;2
1999;2;5;5.8;8.8;7.3;1;112;84.5;71;98;0.8;3.8
1999;2;6;3.2;6.9;5.1;8;311;83.5;73;94;0.7;3.6
1999;2;7;1;5.9;3.5;1.5;523;80;65;95;0.7;3.5
1999;2;8;-2.5;3.1;0.3;4;364;85;72;98;0.5;4
1999;2;9;-0.5;2.6;1;0;423;85;71;99;0.6;3.5
1999;2;10;-4.1;2;-1;0;719;79.5;64;95;0.4;1.7
1999;2;11;-7.6;1.8;-2.9;0;1054;81;65;97;0.3;3.5
1999;2;12;-7.4;0.3;-3.5;0;1066;71;53;89;0.6;2.7
1999;2;13;-8.2;-0.4;-4.3;0;1136;66;51;81;0.7;3.8
1999;2;14;-7.1;1.7;-2.7;0;901;79.5;67;92;0.4;1.9
1999;2;15;-3.7;1.4;-1.2;1.5;564;90;85;95;0.3;2
1999;2;16;0.3;4.5;2.4;0;265;95.5;92;99;0.4;2.5
1999;2;17;-1.3;6.3;2.5;2;457;87.5;76;99;0.5;2.2
1999;2;18;1.6;9.6;5.6;0.5;352;92;85;99;0.4;2.7
1999;2;19;6;10.2;8.1;0.5;332;89.5;81;98;0.6;2.9
1999;2;20;8.2;12.3;10.2;2;348;92;85;99;0.7;2.5
1999;2;21;7.2;11;9.1;0;283;86.5;74;99;0.9;3.6
1999;2;22;2.3;7.2;4.8;1;925;74;57;91;1.8;8
1999;2;23;0;6.6;3.3;1;1272;75.5;56;95;1.4;5.2
1999;2;24;0.3;4.4;2.4;0;292;88;77;99;0.4;2.6
1999;2;25;0.5;7.9;4.2;0;1204;76.5;54;99;0.9;2.2
1999;2;26;-2.5;8.9;3.2;0;879;82.5;65;100;0.6;0.8
1999;2;27;-3.1;13.9;5.4;9;1219;75.5;52;99;0.9;1.7
1999;2;28;5.3;11.9;8.6;0;1097;74;49;99;1.1;1
1999;3;1;-0.3;9.6;4.7;0;652;84;71;97;0.7;3.2
1999;3;2;8.2;11.2;9.7;0;323;89;85;93;0.8;4.1
1999;3;3;6.1;10.8;8.4;20;292;87.5;78;97;0.9;3.7
1999;3;4;3.7;6.9;5.3;1;473;89;81;97;0.8;3.8
1999;3;5;3.2;6.3;4.8;1.5;528;80.5;67;94;0.9;2.3
1999;3;6;1.8;7.1;4.4;0.5;902;76.5;57;96;1.1;2.3
1999;3;7;-0.3;5.8;2.8;0;920;83;70;96;0.9;3.1
1999;3;8;-0.9;9;4.1;5;419;79.5;64;95;0.9;3.7
1999;3;9;7.7;14.5;11.1;0.5;817;75.5;58;93;1.9;3.6
1999;3;10;6.3;11.1;8.7;1;345;85;72;98;0.7;1.1
1999;3;11;5;15.7;10.4;0;959;81;64;98;1.3;1.5
1999;3;12;1.2;20.3;10.8;0;1530;67.5;35;100;1.8;1.6
1999;3;13;3.5;19.4;11.4;0;1512;63.5;31;96;1.8;1
1999;3;14;6.8;19.2;13;0;1456;68;44;92;2.2;2.3
1999;3;15;6.8;18.7;12.8;0;1659;67;42;92;2.4;3
1999;3;16;4.8;16;10.4;0;1719;68.5;46;91;2.6;3.8
1999;3;17;3.6;14.1;8.9;0;1825;56;33;79;3;3.9
1999;3;18;-0.3;14.4;7;0;1750;52.5;23;82;2.5;2.8
1999;3;19;5.4;9.9;7.6;0;796;68;46;90;2.2;4.3
1999;3;20;1.2;10.3;5.8;0;1471;66;41;91;1.9;2.3
1999;3;21;-2.3;11.2;4.4;2.5;1140;68.5;47;90;1.4;2.6
1999;3;22;4.8;8.7;6.8;0.5;794;81;69;93;1.6;4.1
1999;3;23;2.1;7.9;5;0;337;90;83;97;0.5;2.1
1999;3;24;3.1;16.1;9.6;0;1776;73;46;100;2;1.5
1999;3;25;1.5;16.1;8.8;3.5;1067;75;54;96;1.5;2.3
1999;3;26;7.9;11;9.4;6;391;91;83;99;0.8;1.5
1999;3;27;4.7;8;6.3;3;467;83;67;99;1;2.2
1999;3;28;4.1;6.6;5.3;0;408;86;78;94;0.9;3
1999;3;29;-0.1;12.6;6.2;0;1538;78;57;99;1.6;1
1999;3;30;0;16.4;8.2;0;2107;72;46;98;2.2;1.3
1999;3;31;3.2;19.1;11.2;0;2058;68;43;93;2.6;1.4
1999;4;1;2.8;20.5;11.6;0;2133;65;33;97;3;2.1
1999;4;2;5.9;13.2;9.6;4;605;84;68;100;1.1;1.1
1999;4;3;4.3;12.5;8.4;1;642;99.5;99;100;0.7;1.4
1999;4;4;5.6;17.6;11.6;0;1697;76;52;100;2.4;2.1
1999;4;5;4.5;17.4;10.9;0;1569;79;58;100;2;0.9
1999;4;6;3.8;22.3;13;4;1877;72;44;100;2.7;2.1
1999;4;7;9.4;14.6;12;1;1142;78.5;61;96;2.4;3
1999;4;8;5;13;9;0;1426;74;56;92;2.3;3.6
1999;4;9;3.8;16.1;9.9;0;2230;68;43;93;2.9;2
1999;4;10;2.4;18.9;10.6;4.5;1991;68.5;40;97;2.7;1.8
1999;4;11;7.8;11.3;9.6;0;779;79.5;64;95;1.9;2.5
1999;4;12;1.9;10;5.9;9;482;89.5;84;95;0.7;3.8
1999;4;13;5.9;12.9;9.4;0.5;1514;73.5;51;96;2.7;3.4
1999;4;14;3.7;12.1;7.9;1.5;1334;73;54;92;2.8;5.8
1999;4;15;3.4;7.9;5.7;0.5;1032;79;64;94;1.8;2.9
1999;4;16;-0.7;11.1;5.2;0;1597;73.5;48;99;1.9;1.2
1999;4;17;-1.5;14.4;6.4;2;2526;64.5;32;97;2.9;1.6
1999;4;18;2.4;11.2;6.8;1;1702;70;49;91;2.4;2.9
1999;4;19;1.6;13.4;7.5;0;1800;66;36;96;2.6;1.9
1999;4;20;3.2;13.5;8.4;5.5;1025;86;75;97;1.5;2.8
1999;4;21;9.3;17.9;13.6;3.5;1674;73;48;98;3.2;3.4
1999;4;22;4.7;17.9;11.3;0;2120;70.5;44;97;3.3;2.6
1999;4;23;3.5;14.5;9;0.5;1350;84;68;100;1.9;2.1
1999;4;24;4.9;14.9;9.9;0;1800;69.5;42;97;2.7;1.6
1999;4;25;1.6;17.9;9.8;0;2192;72.5;48;97;2.9;1.4
1999;4;26;9.1;14.3;11.7;2.5;890;83.5;68;99;1.6;1.2
1999;4;27;9.7;18.2;14;0;1563;81.5;63;100;2.6;1.6
1999;4;28;7.8;20;13.9;0;2011;76;53;99;3.5;3.3
1999;4;29;9.1;22.7;15.9;9;1948;71;44;98;3.5;1.8
1999;4;30;11.5;17;14.2;0.5;842;91.5;83;100;1.6;1.6
1999;5;1;7.5;24.1;15.8;0;2535;68.5;37;100;3.9;0.8
1999;5;2;8.5;23.6;16;0;2531;68;39;97;4.3;1.8
1999;5;3;10.7;23.8;17.2;0;2246;68;47;89;4.4;2.7
1999;5;4;14.6;20.1;17.4;0;1440;76;60;92;3.5;2.6
1999;5;5;12.2;20;16.1;0;1098;84;70;98;2.2;1.6
1999;5;6;10.7;22.8;16.8;0;2141;72.5;46;99;3.7;0.9
1999;5;7;9.1;23.3;16.2;27;1842;78.5;57;100;3.3;2.2
1999;5;8;13.1;21.2;17.2;0.5;1583;71;42;100;3.4;1.7
1999;5;9;5.5;22.3;13.9;0;2935;69;39;99;4.2;1.1
1999;5;10;10.7;22.2;16.5;4;1234;77.5;58;97;2.6;1.6
1999;5;11;13.2;19.4;16.3;6.5;1112;89;78;100;2.1;1.4
1999;5;12;15;20.6;17.8;2.5;839;84.5;70;99;2.2;1.7
1999;5;13;10;21.9;15.9;4.5;1819;77;55;99;3.2;1.3
1999;5;14;12.9;19.3;16.1;3;1305;78;56;100;2.7;1.3
1999;5;15;8.6;19.4;14;0;2722;71;46;96;4.4;2.2
1999;5;16;6.8;18.6;12.7;0;3088;67.5;43;92;4.8;2.6
1999;5;17;8.3;11.8;10.1;25.5;412;89;79;99;0.6;2.2
1999;5;18;10.3;22.3;16.3;8.5;2418;75;50;100;4.2;1.8
1999;5;19;12;18.2;15.1;18;1202;83.5;67;100;2.5;1.9
1999;5;20;8.1;18;13.1;3.5;1349;85.5;71;100;2.4;1.9
1999;5;21;10.7;18.9;14.8;0;1797;83.5;67;100;3.2;2.5
1999;5;22;11.9;18.2;15.1;0;1037;82.5;70;95;2.4;2.1
1999;5;23;11;18.8;14.9;0;1816;74.5;52;97;3.2;0.9
1999;5;24;6.7;23.2;15;0;3127;73.5;48;99;4.8;1.2
1999;5;25;10;23.7;16.9;0;2423;76;54;98;4.3;1.6
1999;5;26;8;24.6;16.3;0;3069;71.5;44;99;4.9;1
1999;5;27;10.3;27.4;18.9;17;2885;70;41;99;5.5;2.4
1999;5;28;15.3;25.8;20.5;0.5;2794;80;60;100;5.3;1.4
1999;5;29;14.8;28;21.4;0;3071;67;36;98;6.1;2
1999;5;30;14.3;27.8;21;0;2594;69.5;45;94;5.2;1.4
1999;5;31;14.9;28.1;21.5;2;2336;72;44;100;4.7;1.1
1999;6;1;13.4;29.5;21.5;0;2637;77;54;100;5.1;1
1999;6;2;15.4;25.2;20.3;7;1680;79.5;60;99;3.9;2.3
1999;6;3;9.9;24;17;14;2357;78.5;57;100;4.2;1.9
1999;6;4;11.8;18.7;15.2;0;1294;79.5;63;96;2.7;2.2
1999;6;5;10.4;13.3;11.9;16;366;90;80;100;0.8;2.5
1999;6;6;9.8;18.8;14.3;2;2060;75;50;100;3.7;2.3
1999;6;7;7.5;21.2;14.4;4;2338;74.5;49;100;3.8;1.5
1999;6;8;11.4;19.2;15.3;0;2558;73;46;100;4.6;1.8
1999;6;9;5.8;20.2;13;0;3251;70;41;99;4.9;1.6
1999;6;10;10.4;21.5;15.9;0;2394;71;49;93;4.5;2.1
1999;6;11;10.6;21.7;16.2;0;2113;71;49;93;4;1.8
1999;6;12;8.1;23.8;15.9;0;2521;65.5;36;95;4.4;1.2
1999;6;13;7.7;22.7;15.2;0.5;1762;75;51;99;3.2;1.4
1999;6;14;8.1;17.2;12.7;7.5;1221;88;76;100;1.8;1.6
1999;6;15;12.8;24.5;18.6;0;3148;69;40;98;6.1;2.6
1999;6;16;10.6;25.1;17.9;0;3201;65;38;92;5.8;1.9
1999;6;17;10.7;26.4;18.5;0;3084;67;38;96;5.8;2.1
1999;6;18;13.2;21.6;17.4;0;2868;68;43;93;5.6;2.7
1999;6;19;9.1;22.4;15.8;0;3190;63.5;36;91;5.5;2
1999;6;20;7.8;21.4;14.6;2.5;1547;74;52;96;2.8;1.5
1999;6;21;10.3;18.2;14.2;0.5;1985;72;47;97;3.9;2.7
1999;6;22;4.7;19.3;12;0;3020;68;38;98;4.6;1.6
1999;6;23;6.1;22.4;14.2;0;3319;60.5;29;92;5.5;2.1
1999;6;24;9;25.4;17.2;0;3335;58;32;84;6.1;2.1
1999;6;25;11.2;28.6;19.9;0;3245;61.5;35;88;6.1;1.3
1999;6;26;12.5;19.4;15.9;9.5;796;85.5;71;100;1.7;1.4
1999;6;27;13.9;23.7;18.8;6.5;1670;80;60;100;3.6;2.2
1999;6;28;9.7;21.4;15.5;0;2352;72.5;46;99;4.2;1.8
