Year	Month	Day	Tmin	Tmax	Radiation	Rain	Humidity	Wind	UN	UX	-CO2	ETPP
1992	1	2	-3.4	-1.1	140	0	100	1.8	100	100	-999	0
1992	1	3	-2.4	-0.8	160	0	100	1.4	100	100	-999	0
1992	1	4	-3.2	4.8	230	0	100	1.4	100	100	-999	0.1
1992	1	5	3.2	8.9	430	0.5	94	1.7	88	100	-999	0.1
1992	1	6	-0.8	2.9	110	0	100	1.1	100	100	-999	0
1992	1	7	0.6	7.5	400	0	95	2	90	100	-999	0
1992	1	8	1.2	12.1	350	0	85.5	4.7	76	95	-999	0
1992	1	9	4.4	12	70	15	84.5	4.4	69	100	-999	0.5
1992	1	10	1.6	7	310	0	94.5	1.5	89	100	-999	0.1
1992	1	11	0.5	4.1	190	0	95	0.8	90	100	-999	0.1
1992	1	12	-1	1.4	190	0	100	2.5	100	100	-999	0.1
1992	1	13	-0.2	2.8	160	0	93	2.7	86	100	-999	0.1
1992	1	14	-0.4	4	590	0	86.5	3.1	76	97	-999	0
1992	1	15	-0.6	3.8	120	0	94.5	2.8	89	100	-999	0
1992	1	16	1.9	3.2	120	0	83.5	2	75	92	-999	0.3
1992	1	17	1.8	7.2	540	0	76.5	4	64	89	-999	0.7
1992	1	18	-1.3	4.1	520	0	79.5	3.9	70	89	-999	0.4
1992	1	19	-3.1	4.2	480	1	87	1.6	74	100	-999	0.1
1992	1	20	-0.5	1.9	160	5	95.5	2.7	91	100	-999	0
1992	1	21	-4.3	-1.4	700	0	77	4.8	62	92	-999	0.4
1992	1	22	-7.9	-1.3	650	0	73	3.1	64	82	-999	0.3
1992	1	23	-8.6	-1.2	610	0	79.5	1	70	89	-999	0
1992	1	24	-6.7	4.9	650	0	78	1	62	94	-999	0.1
1992	1	25	-4.7	5.2	670	0	79.5	1.3	63	96	-999	0.1
1992	1	26	-7.6	2.1	590	0	91	2.1	82	100	-999	0
1992	1	27	-3.6	0.9	330	0	82	3.2	70	94	-999	0.4
1992	1	28	-4.2	2.4	700	0	78.5	3.4	67	90	-999	0.4
1992	1	29	-7.9	3.8	780	0	79.5	1.6	64	95	-999	0.1
1992	1	30	-4.9	6.2	780	0	78	2.6	64	92	-999	0.3
1992	1	31	-2.7	5.8	790	0	80.5	4.1	66	95	-999	0.4
1992	2	1	-6.8	7.2	740	0	87	0.7	74	100	-999	0.1
1992	2	2	-3.3	-1.5	160	0	100	0.9	100	100	-999	0
1992	2	3	-3.9	5	330	1.5	100	2.3	100	100	-999	0.2
1992	2	4	2.9	7.8	90	1	95.5	3.1	91	100	-999	0
1992	2	5	5.5	8.8	120	0	95	1.9	90	100	-999	0.1
1992	2	6	3.7	7.6	370	0	90.5	1.8	81	100	-999	0.4
1992	2	7	0.1	1.9	170	0.5	99	1.3	98	100	-999	0.1
1992	2	8	-1.9	1.4	200	0	100	1.4	100	100	-999	0.1
1992	2	9	-1.9	12.8	800	2	90	2.8	80	100	-999	0.3
1992	2	10	1	9.6	700	0	80.5	2.2	62	99	-999	0.5
1992	2	11	-0.6	6.7	190	6	92.5	3.1	85	100	-999	0.1
1992	2	12	5.8	13.3	470	5	92	2.5	84	100	-999	0.6
1992	2	13	5.3	6.4	170	0.5	92.5	3.2	85	100	-999	0.1
1992	2	14	2.5	8.7	840	3.5	79	2	62	96	-999	0.6
1992	2	15	2.4	7.1	190	4.5	90.5	3.9	81	100	-999	0.1
1992	2	16	0.9	7.4	730	1.5	80.5	2.9	62	99	-999	0.7
1992	2	17	-0.1	3.5	640	0	81	3.7	66	96	-999	0.8
1992	2	18	-5.6	0.2	1000	0	77	3.3	61	93	-999	0.7
1992	2	19	-6.5	0.8	1110	0	68.5	3.5	53	84	-999	0.8
1992	2	20	-6.1	2.2	1100	0	71.5	3.8	57	86	-999	0.8
1992	2	21	-4.7	6.2	1130	0	70	3.2	51	89	-999	0.9
1992	2	22	-3.7	7.3	1010	0	75.5	1.5	57	94	-999	0.7
1992	2	23	-2.6	9.8	920	0	71.5	0.5	45	98	-999	0.7
1992	2	24	-2.7	10.3	1070	0	68.5	0.8	45	92	-999	0.8
1992	2	25	-1	10.5	540	0	79.5	1	60	99	-999	0.6
1992	2	26	1.4	13.2	930	0	78	0.8	56	100	-999	0.8
1992	2	27	-0.1	14	1080	0	77.5	0.3	55	100	-999	0.8
1992	2	28	-1.9	14.4	1070	0	78	0.3	56	100	-999	0.8
1992	2	29	-3.2	14.3	1090	0	77	0.6	54	100	-999	0.7
1992	3	1	-3.9	15.8	1220	0	68	2.5	36	100	-999	1.2
1992	3	2	2.9	10.4	450	1	83	1.8	68	98	-999	1
1992	3	3	-4.3	13.1	1120	0	80	0.7	60	100	-999	0.8
1992	3	4	-1.8	16.8	1370	0	60	1.6	20	100	-999	1.4
1992	3	5	2	10.2	390	0.5	84	1.3	68	100	-999	0.7
1992	3	6	3.3	13.7	890	0	78	1.2	56	100	-999	1
1992	3	7	0.3	15.8	1380	0	65	1.7	37	93	-999	1.5
1992	3	8	1.1	11.7	520	2.5	87	0.9	74	100	-999	0.6
1992	3	9	6.2	12.8	970	0	80	1.7	60	100	-999	1.3
1992	3	10	2.1	14.2	1290	0	73	1.9	49	97	-999	1.4
1992	3	11	3.1	9.3	1280	0	57	3	29	85	-999	1.9
1992	3	12	4.4	8.7	370	0	72.5	4.1	61	84	-999	1.3
1992	3	13	6.7	10.6	190	4	90.5	5	82	99	-999	0.6
1992	3	14	6.6	9.8	440	3.5	86	3.8	72	100	-999	0.9
1992	3	15	7.9	11.4	530	2	90.5	3.8	81	100	-999	1.1
1992	3	16	5.2	9.3	750	0	82.5	2.3	65	100	-999	1.2
1992	3	17	0.3	13.6	1600	0	70.5	2.6	48	93	-999	1.8
1992	3	18	1	14.2	1360	0	76	1	56	96	-999	1.4
1992	3	19	-0.7	13.2	720	0	84.5	1.2	69	100	-999	0.8
1992	3	20	0.1	17.2	1170	0.5	78.5	1.5	57	100	-999	1.4
1992	3	21	7.4	13.6	670	1	74	2.6	57	91	-999	1.7
1992	3	22	2.5	10.4	110	5.5	82	3.5	64	100	-999	0.1
1992	3	23	3.9	8.9	490	2	84.5	3.2	75	94	-999	1.1
1992	3	24	1.2	5	400	4	89	3.2	82	96	-999	0.7
1992	3	25	1.5	6.7	660	0.5	81	2.9	66	96	-999	1.1
1992	3	26	0.2	3.8	420	5.5	95	3	90	100	-999	0.5
1992	3	27	2.4	7.1	590	0	88	2.8	76	100	-999	1
1992	3	28	2.1	6.5	1140	0	78	4.1	65	91	-999	1.7
1992	3	29	2.8	7.7	620	0	88.5	2	81	96	-999	1
1992	3	30	2.5	13.9	1410	13	73	4.4	49	97	-999	2.5
1992	3	31	0.8	4.6	430	3	80	2.5	60	100	-999	0.5
1992	4	1	1.2	9.7	880	1	85	1.8	70	100	-999	1.3
1992	4	2	-0.5	10.7	1200	3	83.5	3.1	67	100	-999	1.4
1992	4	3	0.6	7	200	33.5	100	2	100	100	-999	0
1992	4	4	4.5	8.2	400	0	91.5	2.7	83	100	-999	0.5
1992	4	5	4.3	9.4	1170	0	67	5.1	47	87	-999	2.7
1992	4	6	-1.2	11.8	2020	0	63	1.3	36	90	-999	2.2
1992	4	7	-1.7	14	1890	0	68	1	39	97	-999	2.1
1992	4	8	4.1	16.3	1820	0	63	2.9	37	89	-999	3
1992	4	9	3.4	15.1	1980	0	57.5	4.2	41	74	-999	3.7
1992	4	10	4.6	17.4	2100	0	49	4.5	30	68	-999	4.3
1992	4	11	4.5	17.6	1940	0	52	3	29	75	-999	3.6
1992	4	12	0.2	17.3	1910	0	59.5	2.2	32	87	-999	2.6
1992	4	13	3.6	13.5	2100	0	63.5	3.1	40	87	-999	3.2
1992	4	14	-0.1	15	1960	3	64.5	2.9	39	90	-999	2.8
1992	4	15	4.7	11.7	870	4	74	4.7	56	92	-999	2.2
1992	4	16	1	7.8	1540	0.5	78.5	4.5	63	94	-999	2.2
1992	4	17	-1.4	8.3	1430	5.5	75.5	2.4	51	100	-999	1.7
1992	4	18	3.9	11.2	480	0.5	97	1.8	94	100	-999	0.6
1992	4	19	7.8	14.9	880	0	85	2.1	72	98	-999	1.6
1992	4	20	6	15.3	2160	0	66	3	32	100	-999	3.6
1992	4	21	2.6	20.3	2220	0	67.5	1.8	47	88	-999	3.3
1992	4	22	6.8	18.9	1490	0	71.5	2	48	95	-999	2.6
1992	4	23	8.1	15.1	1070	0	82	1.5	65	99	-999	2.1
1992	4	24	4.5	23.6	2230	0	73	1.6	46	100	-999	3.4
1992	4	25	10.3	23.3	1780	0	68.5	1.9	42	95	-999	3.6
1992	4	26	8.3	23.6	2200	2.5	74	2	48	100	-999	3.6
1992	4	27	11.5	16.1	1200	2.5	84.5	2.3	69	100	-999	2.4
1992	4	28	7.4	14.3	570	1.5	80.5	2.2	61	100	-999	1.4
1992	4	29	2.1	12.8	1750	0	77.5	2.1	55	100	-999	2.3
1992	4	30	1.7	14.6	2240	0	73	1.2	46	100	-999	2.8
1992	5	1	2	12.1	600	13.5	91	2.7	82	100	-999	0.5
1992	5	2	6.7	10.2	730	1.5	83	2.1	66	100	-999	1.3
1992	5	3	6.1	12.9	1230	0	82.5	3.5	65	100	-999	2.3
1992	5	4	4.6	16.3	1980	0	77.5	3	60	95	-999	3.1
1992	5	5	7.9	16.3	2130	0	87	3	78	96	-999	3.3
1992	5	6	6.5	20	2280	0	63.5	3	39	88	-999	4.1
1992	5	7	7.5	22.1	2480	0	63	1.6	38	88	-999	4.2
1992	5	8	6.1	21.3	1890	0	65	1.9	37	93	-999	3.4
1992	5	9	7.2	19.8	1820	0	65.5	2.7	41	90	-999	3.5
1992	5	10	10.9	19.8	1640	0.5	65.5	2.6	46	85	-999	3.6
1992	5	11	11.5	16.6	1900	0	65	3.2	41	89	-999	4.3
1992	5	12	1.2	21.7	2640	0	65.5	1	38	93	-999	3.8
1992	5	13	5.2	26.3	2740	0	62	1.2	32	92	-999	4.5
1992	5	14	9.2	28.9	2660	0	62.5	1.4	32	93	-999	5
1992	5	15	9.8	30.4	2590	0	63	0.9	33	93	-999	4.8
1992	5	16	12	29.5	2660	0	57.5	2.6	30	85	-999	5.8
1992	5	17	13.2	25.4	2710	0	57.5	3.3	33	82	-999	6.1
1992	5	18	10.2	25.4	2800	0	55.5	3.4	32	79	-999	6
1992	5	19	11	24.9	2810	0	54.5	3	29	80	-999	6
1992	5	20	8.9	22.2	2000	3	68.5	1.9	44	93	-999	3.9
1992	5	21	8.1	17.9	1890	4	74	2.7	56	92	-999	3.4
1992	5	22	10.1	21.5	2420	0	71	1.3	47	95	-999	4.2
1992	5	23	8	23.7	2750	0	67	1.7	38	96	-999	4.7
1992	5	24	8.5	23.9	2640	0	67.5	1.7	41	94	-999	4.6
1992	5	25	10.9	26.4	2600	0	68	1.1	39	97	-999	4.8
1992	5	26	10.7	27.8	2300	13.5	65	1.6	36	94	-999	4.7
1992	5	27	14	26.1	2330	0	69	1.3	43	95	-999	4.7
1992	5	28	12	26.5	2600	0	65.5	2.1	39	92	-999	5.2
1992	5	29	14.4	24.3	1370	11	75	1.5	53	97	-999	3.3
1992	5	30	12.7	24.6	2230	15	75	1.4	53	97	-999	4.2
1992	5	31	13.9	21.5	1240	7.5	84	1.3	71	97	-999	2.6
1992	6	1	12.4	24.6	2110	7.5	75	1.4	52	98	-999	4
1992	6	2	13.7	21.8	1810	1	80	2	63	97	-999	3.7
1992	6	3	10.6	19.7	1220	2	76.5	1.3	56	97	-999	2.5
1992	6	4	8.8	19.5	1920	20	78.5	2.1	60	97	-999	3.3
1992	6	5	12.1	17.4	910	0	80	1.1	64	96	-999	2
1992	6	6	11	15.9	1010	1.5	82	1	67	97	-999	2
1992	6	7	8.1	20.8	2190	9	73	1.4	49	97	-999	3.6
1992	6	8	11.7	18.9	1170	13	83	1.4	69	97	-999	2.5
1992	6	9	9.1	15	220	3	92.5	0.4	88	97	-999	0.1
1992	6	10	9	23.1	2620	25.5	75	0.7	52	98	-999	4.4
1992	6	11	12.3	22.6	1670	6.5	69.5	2	45	94	-999	3.6
1992	6	12	9.8	19.2	1640	0.5	77	2.1	59	95	-999	3.1
1992	6	13	11.5	22.5	1950	0	76	2.1	59	93	-999	3.8
1992	6	14	12.7	26	2650	0	69	1.9	44	94	-999	5.1
1992	6	15	13.5	27.8	2880	0	64.5	2.4	38	91	-999	6
1992	6	16	13.7	27.5	2640	0	65	2	40	90	-999	5.4
1992	6	17	17.1	25	2380	0	75	4.1	61	89	-999	5.7
1992	6	18	12.7	24	2560	0	60	4.2	39	81	-999	6.1
1992	6	19	8.1	17.8	2250	0	66.5	3.7	47	86	-999	4.5
1992	6	20	11.1	16.4	730	0	82.5	2	70	95	-999	2.1
1992	6	21	8.5	21.6	2710	0	66	1.2	36	96	-999	4.6
1992	6	22	9.3	24.8	2090	0.5	72	2.4	54	90	-999	4.1
1992	6	23	14.6	20.7	950	2	81	2	65	97	-999	2.4
1992	6	24	14.4	24.4	1440	31	76	2.1	55	97	-999	3.4
1992	6	25	13.8	19.5	1380	0	77.5	1.6	61	94	-999	3
1992	6	26	11.9	23.8	1700	0	76.5	1.9	58	95	-999	3.5
1992	6	27	12.5	27.2	2660	0	65.5	1.7	38	93	-999	5.4
1992	6	28	10.5	27.7	2910	0	59.5	1.7	28	91	-999	5.7
1992	6	29	10	28.9	2720	0	67.5	1.7	41	94	-999	5.3
1992	6	30	13.1	26.9	1740	0	64.5	3.4	36	93	-999	4.9
1992	7	1	13	23.5	1940	8.5	72.5	2.4	52	93	-999	4.2
1992	7	2	13.5	23	1270	0	80	1	63	97	-999	2.6
1992	7	3	12.9	27.1	2480	4	70	1.3	43	97	-999	4.8
1992	7	4	14.2	21.5	1620	10	78.5	2.5	62	95	-999	3.6
1992	7	5	13	22.9	1670	9	74.5	1.7	52	97	-999	3.5
1992	7	6	13.7	19.5	900	1	85	1.9	73	97	-999	2.1
1992	7	7	12.8	23.9	1420	0	76	2.4	54	98	-999	3.5
1992	7	8	12.8	25	1620	0	72	2.1	50	94	-999	3.7
1992	7	9	14.2	26	1790	0	70	1.1	47	93	-999	3.8
1992	7	10	15	23.1	1040	6.5	76	1.7	55	97	-999	2.7
1992	7	11	12.9	24.2	1890	1.5	72.5	1.9	49	96	-999	4
1992	7	12	14.3	24	2140	1	69	3	43	95	-999	4.9
1992	7	13	9.3	25.2	1990	0	69.5	1.5	42	97	-999	3.9
1992	7	14	13.3	26.9	2370	0	68	1.9	42	94	-999	5
1992	7	15	11.9	29.5	2500	0	71.5	1.3	46	97	-999	4.9
1992	7	16	15.8	28.7	1730	0	68.5	1.5	42	95	-999	4
1992	7	17	16.7	27.4	1470	0	74.5	1.6	54	95	-999	3.7
1992	7	18	14.1	28.7	2000	0	69	1.2	44	94	-999	4.2
1992	7	19	14.2	30.8	2660	0	68.5	1.3	42	95	-999	5.4
1992	7	20	15.5	32.3	2390	0	71	1.4	47	95	-999	5.2
1992	7	21	19.1	30.9	1230	6	73	1.9	48	98	-999	3.7
1992	7	22	16.8	26.6	1940	0	69.5	2	41	98	-999	4.6
1992	7	23	12.8	28.6	2690	0	69.5	2.3	44	95	-999	5.5
1992	7	24	13.4	32	2270	0	65.5	2	33	98	-999	5.2
1992	7	25	15.9	29	2480	0	60.5	1.8	35	86	-999	5.5
1992	7	26	12.2	29.9	2530	0	63.5	1.2	35	92	-999	5
1992	7	27	12.5	30.9	2390	0	65	2.7	33	97	-999	5.6
1992	7	28	12.4	26.5	2600	0.5	56	3.8	33	79	-999	6.2
1992	7	29	12.7	31.4	2490	0	67.5	2	40	95	-999	5.4
1992	7	30	14.3	33.6	2400	0	66	1.9	36	96	-999	5.5
1992	7	31	15.8	33.6	2410	0	62.5	2.7	28	97	-999	6
1992	8	1	15.9	31.3	2010	2	67.5	2.9	45	90	-999	5.2
1992	8	2	15.8	33.6	2320	3	66	2	35	97	-999	5.5
1992	8	3	17.8	31.1	2200	0	66.5	2.6	36	97	-999	5.5
1992	8	4	17.6	27.5	2430	0	58	2	34	82	-999	5.5
1992	8	5	12.9	30.4	2570	0	56.5	1.8	30	83	-999	5.5
1992	8	6	11.9	33.1	2440	0	62	1.1	31	93	-999	5
1992	8	7	17	34.5	2220	0	61.5	1.9	37	86	-999	5.5
1992	8	8	17.1	35.2	2410	0	61	3.2	30	92	-999	6.5
1992	8	9	15.4	33.8	2250	9	63.5	2.7	31	96	-999	5.8
1992	8	10	14.6	24.5	1700	0	69	2.4	42	96	-999	4
1992	8	11	14.2	24.5	1900	0	66.5	2.7	39	94	-999	4.4
1992	8	12	10.1	25.5	2120	0	65.5	2.3	36	95	-999	4.3
1992	8	13	14.3	22.3	960	0	68	3	53	83	-999	3.1
1992	8	14	15	17.8	590	11.5	85	2.6	74	96	-999	1.7
1992	8	15	10.9	23.1	2370	0	67	1.7	41	93	-999	4.1
1992	8	16	8.4	26.2	2160	0	65	1.7	33	97	-999	3.9
1992	8	17	11.1	30.6	2400	0	67.5	2.1	38	97	-999	4.8
1992	8	18	12.7	33.8	2220	0	63.5	2.1	31	96	-999	5
1992	8	19	16.8	32.6	1330	0	62.5	1.5	34	91	-999	3.8
1992	8	20	18.2	31	1820	0	61	2.5	35	87	-999	4.9
1992	8	21	15	28.8	1940	0	65.5	1.6	38	93	-999	4.2
1992	8	22	12	29.2	1740	1	64.5	2.2	35	94	-999	3.9
1992	8	23	15.5	23.4	1350	0	68	2.2	41	95	-999	3.3
1992	8	24	14.4	29	1760	0	68	2.4	43	93	-999	4.3
1992	8	25	11	32.9	2220	0	65	1.8	34	96	-999	4.6
1992	8	26	16.7	32.4	1830	0	63.5	3.3	43	84	-999	5.1
1992	8	27	14.2	30.9	2150	0	66	2.3	39	93	-999	4.7
1992	8	28	14.2	33.2	2070	3	63	3.2	28	98	-999	5.2
1992	8	29	15.5	18.6	520	21	80	2.3	62	98	-999	1.4
1992	8	30	10	20.5	1000	4	77	3	57	97	-999	2.1
1992	8	31	11.7	13.5	170	43.5	89	2.4	81	97	-999	0.4
1992	9	1	8	18.5	1860	1	69	3.1	43	95	-999	3.2
1992	9	2	6.7	23.1	2130	2.5	65	2.8	33	97	-999	3.6
1992	9	3	13.8	20.3	1010	1	73.5	3.6	52	95	-999	2.9
1992	9	4	9.4	17.8	1500	3.5	72.5	3.7	51	94	-999	3
1992	9	5	5.8	17.7	1130	0	70	1.1	45	95	-999	1.9
1992	9	6	4.7	19.7	2060	0	65.5	1.3	37	94	-999	2.8
1992	9	7	5.2	25.4	1690	0	67	2	38	96	-999	2.9
1992	9	8	7.8	20.2	1380	0	74.5	1.7	52	97	-999	2.3
1992	9	9	10.8	17.6	650	5	73.5	1.9	56	91	-999	1.9
1992	9	10	12	18.4	640	0	86.5	1.2	76	97	-999	1.4
1992	9	11	8.7	26.2	1690	0.5	74	2.2	50	98	-999	3
1992	9	12	8.4	22.8	1890	0	68	1.7	41	95	-999	2.9
1992	9	13	8.1	25.1	1760	0	74.5	1.6	53	96	-999	2.7
1992	9	14	13.5	21.6	800	0	68.5	2	51	86	-999	2.3
1992	9	15	13.4	22.9	1270	0	70	1.1	49	91	-999	2.5
1992	9	16	8.5	25.6	1830	0	71	1.3	47	95	-999	2.8
1992	9	17	9.2	27.4	1700	0	72.5	1.3	49	96	-999	2.8
1992	9	18	12.8	23.8	1280	0	72	1.8	48	96	-999	2.6
1992	9	19	13.4	22.1	1170	0	70.5	1.5	51	90	-999	2.4
1992	9	20	10.4	23.6	1540	0	73	1.8	54	92	-999	2.6
1992	9	21	9.5	26	1410	1	74	3.1	52	96	-999	2.8
1992	9	22	12.9	15.6	180	25.5	86.5	2.1	74	99	-999	0.4
1992	9	23	9.4	19.4	1320	0	76	1.9	53	99	-999	2
1992	9	24	7.2	18.9	1380	0	76	1.3	55	97	-999	1.7
1992	9	25	7.7	23.3	1610	0	73.5	1.9	50	97	-999	2.3
1992	9	26	8.4	25.1	1540	0	72	1.5	46	98	-999	2.3
1992	9	27	11.8	22.1	610	7	77	1.8	59	95	-999	1.6
1992	9	28	12.5	15.8	400	2.5	86	1.6	76	96	-999	1
1992	9	29	10.7	18.9	900	0	80.5	1.4	64	97	-999	1.5
1992	9	30	7.6	19.7	1040	0	81	1	64	98	-999	1.3
1992	10	1	12	21.7	500	0	85.5	0.5	73	98	-999	1.2
1992	10	2	11	16.2	490	8.5	87.5	1.1	79	96	-999	0.9
1992	10	3	11.9	15.1	600	5	88.5	2.4	80	97	-999	1.2
1992	10	4	11.1	14.3	370	5.5	85	4.6	74	96	-999	1.3
1992	10	5	11.6	13.8	240	4	89	3.7	82	96	-999	0.8
1992	10	6	8.8	10.2	230	13.5	90	2.3	84	96	-999	0.5
1992	10	7	9	13.6	520	0	86.5	1.7	76	97	-999	0.9
1992	10	8	8.8	18	960	0	82	2	67	97	-999	1.5
1992	10	9	7.7	15.5	610	5.5	90	2.6	82	98	-999	0.9
1992	10	10	8.8	9.5	100	8.5	91	4.1	88	94	-999	0.3
1992	10	11	7.9	13.6	580	0	84.5	3.1	77	92	-999	1.2
1992	10	12	6.9	14.8	1210	0	73	3.8	59	87	-999	1.7
1992	10	13	4.6	15.4	1240	0	78	2	62	94	-999	1.3
1992	10	14	2.4	11.5	470	0	84	1.4	71	97	-999	0.6
1992	10	15	3.7	12.3	370	0.5	79.5	2.8	65	94	-999	1
1992	10	16	4.1	8.8	580	0	80.5	1.3	65	96	-999	0.7
1992	10	17	3.7	10	950	0	68.5	2.3	46	91	-999	1.3
1992	10	18	-1.6	11.3	780	0	72.5	1.9	49	96	-999	0.9
1992	10	19	-2.7	9.5	550	0.5	76.5	1.6	57	96	-999	0.5
1992	10	20	5.9	14.5	880	0.5	80	2.2	64	96	-999	1.1
1992	10	21	5.4	9.6	450	2	79	2.5	62	96	-999	0.9
1992	10	22	2.5	10.3	570	0	78.5	2	62	95	-999	0.8
1992	10	23	1.2	9.9	280	10	87	3.2	79	95	-999	0.3
1992	10	24	5.4	11	840	7	77	3.4	61	93	-999	1.1
1992	10	25	7.3	14.7	320	11.5	80.5	5.3	65	96	-999	1.2
1992	10	26	7.3	10.9	500	0.5	79	2.3	64	94	-999	1.1
1992	10	27	5.1	12.9	260	3	87	3.7	78	96	-999	0.6
1992	10	28	8.7	11.5	180	3	83	3.9	72	94	-999	0.9
1992	10	29	6.4	12.4	780	0	74.5	2.6	55	94	-999	1.1
1992	10	30	1.3	9.8	400	0	82.5	2.9	69	96	-999	0.7
1992	10	31	4.1	8.4	610	0	83	3.7	75	91	-999	1
1992	11	1	1	8.3	660	0	82.5	1.9	73	92	-999	0.5
1992	11	2	-0.7	10.1	580	4.5	81.5	2.7	67	96	-999	0.4
1992	11	3	6.6	10.5	210	3	84.5	2.4	73	96	-999	0.5
1992	11	4	7.2	14.8	360	0	90.5	2.6	85	96	-999	0.6
1992	11	5	3.7	12.9	590	0.5	89.5	1.8	81	98	-999	0.5
1992	11	6	1.2	7.2	250	0	93	1.2	89	97	-999	0.1
1992	11	7	4.5	7.1	170	0	97.5	1.7	97	98	-999	0.1
1992	11	8	5.4	7.7	150	0	97	1.2	96	98	-999	0.1
1992	11	9	5.7	10.8	250	0	89	1.6	81	97	-999	0.5
1992	11	10	3.4	12.7	280	16	86	3.4	76	96	-999	0.1
1992	11	11	9	12.9	130	13	86	5.3	76	96	-999	1.1
1992	11	12	5.7	9.1	390	2	77.5	3.2	65	90	-999	0.9
1992	11	13	3.1	6.4	190	9	87.5	1.9	80	95	-999	0.4
1992	11	14	-3.4	7.3	200	7	95.5	1.7	95	96	-999	0.3
1992	11	15	3.3	11	130	6.5	94.5	2.7	92	97	-999	0
1992	11	16	6.8	10	350	4	85	3.7	74	96	-999	0.5
1992	11	17	3.6	6.7	330	0.5	82	2.6	72	92	-999	0.6
1992	11	18	0.7	8	410	13.5	84	3.2	73	95	-999	0.4
1992	11	19	3.9	11.3	350	1	81.5	2.5	66	97	-999	0.5
1992	11	20	1.1	9	260	7	84.5	1.4	73	96	-999	0.1
1992	11	21	6.4	13.9	180	0.5	87.5	2.9	78	97	-999	0.3
1992	11	22	11	15.2	300	0	86.5	2.8	79	94	-999	0.6
1992	11	23	8.7	14.8	610	0	85	1.5	73	97	-999	0.2
1992	11	24	5.2	10.1	150	0.5	95.5	1.8	93	98	-999	0.3
1992	11	25	6.1	14.3	350	2	80	3.8	67	93	-999	0.5
1992	11	26	9.2	13.5	130	7.5	85.5	3	75	96	-999	0.7
1992	11	27	-0.2	8.4	350	0	95	1.6	92	98	-999	0
1992	11	28	5.1	13.9	330	0.5	89	2.9	81	97	-999	0
1992	11	29	9.3	12.7	290	0.5	89	1.5	82	96	-999	0.4
1992	11	30	3.2	9.4	280	2	97	1.2	96	98	-999	0.1
1992	12	1	3.3	9.4	110	9	90.5	1.6	84	97	-999	0
1992	12	2	6.8	13.8	150	7.5	84	5.7	70	98	-999	0.7
1992	12	3	7.3	10.9	340	5	80	3.9	70	90	-999	0.8
1992	12	4	4	10.4	140	15.5	82.5	5	72	93	-999	0.8
1992	12	5	2.6	7.8	410	0	84	1.4	72	96	-999	0.1
1992	12	6	0.2	6.2	320	6.5	87	2.3	79	95	-999	0.2
1992	12	7	1.1	9.9	380	3	89	3	82	96	-999	0
1992	12	8	5.7	9.1	230	0	88	4.1	80	96	-999	0.6
1992	12	9	2.8	4.8	120	0	80.5	4.4	70	91	-999	0.6
1992	12	10	2.5	4.3	110	0	81	4	76	86	-999	0.7
1992	12	11	1.4	2	70	2	81.5	2.2	77	86	-999	0.3
1992	12	12	0.9	5.3	150	1.5	89	2.8	82	96	-999	0.3
1992	12	13	1.1	7.9	300	0	81.5	1	66	97	-999	0.2
1992	12	14	-2	4.5	350	0	91.5	0.7	87	96	-999	0
1992	12	15	-3.2	5	410	4.5	96	0.8	95	97	-999	0
1992	12	16	-0.5	8.8	330	1.5	92.5	0.8	88	97	-999	0
1992	12	17	0.2	10	380	0	88.5	0.9	80	97	-999	0
1992	12	18	-0.6	7.2	370	0	95.5	0.7	94	97	-999	0
1992	12	19	1.9	10.2	160	0.5	84	1.4	73	95	-999	0.3
1992	12	20	1.8	9.2	200	0	91	0.7	86	96	-999	0.1
1992	12	21	2.5	9.2	220	0	92	0.6	87	97	-999	0.1
1992	12	22	2.1	6.2	200	0	96.5	0.7	96	97	-999	0
1992	12	23	3.1	5.6	110	0	90.5	2	84	97	-999	0
1992	12	24	3.9	8	460	0	88.5	2	81	96	-999	0
1992	12	25	1.6	2.5	70	0	90.5	2.7	85	96	-999	0.2
1992	12	26	0	0.8	60	0	83	2.1	79	87	-999	0.2
1992	12	27	-1.9	0.1	210	0	84.5	3.1	81	88	-999	0.4
1992	12	28	-3.9	1.6	550	0	71	3.5	57	85	-999	0.3
1992	12	29	-5.2	0.4	510	0	75	1.9	66	84	-999	0.1
1992	12	30	-6.7	-1.4	130	0	84.5	1.1	79	90	-999	0.1
1992	12	31	-3.1	-1.5	70	0	91	1.1	87	95	-999	0.1
1993	1	1	-4.4	-2.3	300	0	83.5	3	78	89	-999	0.3
1993	1	2	-7.6	-0.1	600	0	64.5	3.6	45	84	-999	0.4
1993	1	3	-9.7	-4.7	510	0	70	3.1	57	83	-999	0.3
1993	1	4	-12.8	-3.8	500	0	76.5	1.1	65	88	-999	0
1993	1	5	-10.4	1.7	390	0.5	78	1.1	65	91	-999	0
1993	1	6	-0.7	6.7	260	0.5	85	1	74	96	-999	0.2
1993	1	7	2.1	8	130	0	89.5	1	83	96	-999	0.2
1993	1	8	3.4	7.9	260	0.2	98.5	0.7	97	100	-999	0
1993	1	9	4	8.9	210	0	100	0.9	100	100	-999	0.1
1993	1	10	3.7	8.9	100	0.4	92	1.5	84	100	-999	0.1
1993	1	11	3.2	11.2	100	1	83.5	3.6	76	91	-999	0
